5,5,37,34
6,5,25,25
5,5,23,22
10,9,102,93
6,6,30,38
6,6,30,30
5,5,31,31
5,6,41,43
10,11,101,107
5,6,53,58
5,6,46,48
6,6,25,25
6,6,23,38
6,6,25,25
6,6,61,57
5,5,24,24
6,6,55,57
5,5,41,46
5,6,53,61
6,5,60,56
6,5,28,27
5,6,33,34
5,5,29,32
6,5,28,27
5,5,23,24
6,5,29,29
6,5,57,51
5,5,27,27
6,6,33,33
5,5,33,36
5,6,28,28
6,5,24,53
5,6,24,25
5,5,26,26
6,6,40,41
6,6,63,57
6,6,46,46
5,6,35,36
6,6,37,37
8,8,81,80
5,6,32,33
6,7,63,63
6,6,41,42
5,6,32,33
6,6,67,69
5,5,35,36
9,10,99,99
5,6,24,24
6,6,27,26
5,5,27,27
6,5,47,38
5,5,33,32
6,6,56,56
6,5,38,38
5,6,58,55
5,6,35,35
5,5,33,35
5,5,51,50
6,5,33,33
5,6,45,46
6,6,39,41
5,5,27,27
6,6,45,48
5,5,24,25
5,5,43,41
6,6,35,35
6,5,27,27
6,5,56,50
15,14,164,148
5,5,21,21
5,5,22,22
6,6,39,39
5,6,45,43
6,6,33,33
6,5,45,44
5,5,38,37
5,6,41,42
13,11,133,115
5,6,24,23
6,6,38,42
5,6,24,25
5,6,26,27
6,6,25,27
6,6,56,58
5,5,52,52
6,6,31,31
5,6,58,63
6,5,24,23
6,6,24,25
8,7,73,73
5,5,37,35
6,5,32,40
6,6,44,46
5,5,42,38
6,5,31,30
6,6,41,39
5,6,35,35
6,5,21,21
6,6,32,39
5,6,33,30
6,5,23,22
6,6,55,51
5,6,29,34
5,6,40,43
5,5,47,44
6,5,36,35
12,12,128,117
10,10,106,103
6,7,62,66
5,6,22,22
6,6,32,34
5,5,29,31
5,5,34,33
6,5,22,23
6,5,42,41
6,6,60,58
6,6,65,64
6,6,27,25
5,6,51,60
5,5,39,45
6,5,28,25
5,5,25,27
6,6,55,57
6,5,24,21
6,5,53,51
6,6,40,43
6,5,29,30
5,5,48,47
6,6,44,44
6,5,32,29
5,6,39,40
6,5,53,51
6,6,30,30
5,5,48,48
6,5,30,29
6,5,37,38
5,5,35,33
5,5,34,34
8,8,73,73
6,6,59,68
6,6,48,43
6,6,22,22
5,6,32,33
6,6,33,33
6,5,38,37
5,6,36,39
9,8,85,75
6,5,42,43
8,8,75,79
5,6,44,45
5,6,22,25
5,5,40,34
6,6,31,30
7,9,81,84
6,5,33,32
6,6,38,40
5,6,46,46
6,5,35,33
5,6,21,23
5,5,22,23
5,6,26,25
7,7,63,65
6,6,34,34
5,5,39,39
6,6,41,40
6,5,49,49
6,5,46,41
5,5,26,27
7,6,64,55
6,5,44,47
6,5,46,45
5,5,55,51
5,6,43,43
6,5,34,29
6,6,25,25
5,5,34,33
5,5,32,32
5,5,41,41
6,5,32,31
5,6,46,54
6,6,47,47
6,7,62,63
6,5,52,54
10,9,101,100
5,6,42,44
6,5,25,42
5,5,35,35
10,8,97,86
5,5,53,53
5,5,22,22
10,11,106,107
6,6,60,59
11,11,109,112
6,5,26,25
8,7,89,79
6,6,28,28
5,6,36,43
7,5,65,58
5,5,30,32
6,5,45,37
5,6,32,33
6,6,42,48
6,5,35,34
8,7,80,79
6,6,54,52
5,5,30,31
6,5,28,27
5,5,46,50
9,10,99,99
10,8,104,92
6,7,61,62
11,11,116,107
5,6,25,27
6,5,31,27
6,5,24,24
5,5,42,42
6,5,24,23
5,5,41,44
5,5,32,29
6,5,22,22
6,6,61,61
5,5,43,43
5,6,24,25
5,5,48,47
6,5,45,42
6,5,42,39
5,6,30,29
6,6,38,38
5,6,33,34
5,6,30,31
5,5,44,44
5,6,28,29
6,6,27,27
6,5,30,32
5,5,22,22
5,6,48,46
6,5,36,35
7,7,71,68
5,6,24,24
5,6,47,50
8,7,75,75
5,6,37,40
5,6,39,35
6,6,23,22
7,7,77,74
5,5,53,49
6,5,30,29
5,6,28,30
5,5,30,29
5,5,28,28
6,6,21,22
6,5,23,24
5,5,31,31
5,5,53,49
6,5,60,59
6,6,48,47
5,6,28,29
6,6,50,50
6,6,42,43
6,5,41,40
6,6,42,43
5,5,33,33
5,6,59,62
6,6,59,59
6,6,53,49
6,6,39,42
5,6,32,32
6,6,22,22
5,6,34,35
5,5,22,24
5,5,32,34
9,8,97,90
5,6,29,30
5,5,48,46
6,5,40,43
6,5,23,22
6,5,42,48
5,7,57,62
6,5,24,23
7,6,63,54
5,5,35,35
6,6,32,32
5,8,36,74
11,9,117,99
5,5,34,40
6,6,51,56
5,5,25,24
5,5,25,25
5,6,44,42
9,10,98,95
5,6,22,21
6,6,36,36
7,7,74,74
5,5,53,53
6,6,25,26
6,6,29,29
6,6,47,50
5,5,32,34
5,5,54,54
5,5,59,50
6,6,36,41
8,7,75,78
6,5,50,48
6,6,38,39
5,5,25,25
6,5,42,41
5,6,52,51
5,6,26,27
5,5,47,50
5,5,43,46
5,5,45,46
5,6,24,26
6,6,48,48
5,5,53,53
5,5,43,43
5,6,29,27
6,5,38,35
5,5,24,26
5,5,25,43
6,5,45,43
5,5,52,46
5,6,53,55
5,6,37,36
5,6,40,35
6,6,46,46
5,5,40,36
6,5,28,26
5,6,49,50
5,6,33,36
5,5,21,22
5,5,38,40
6,6,26,29
6,5,30,29
6,6,52,49
6,6,31,31
5,5,49,44
6,6,41,41
5,6,31,32
5,5,48,47
6,6,28,32
5,6,27,28
5,6,36,35
6,6,38,41
9,8,97,86
6,6,51,47
6,5,34,32
5,5,44,48
6,7,68,67
5,6,29,30
5,6,28,29
14,14,157,143
6,6,37,34
6,5,34,33
5,6,30,32
6,6,43,41
6,5,38,41
5,5,26,26
5,6,25,28
8,7,73,71
5,6,47,46
6,6,40,40
5,6,24,27
5,6,47,46
5,6,32,33
5,6,25,26
5,5,41,54
5,5,36,34
5,5,26,26
5,5,35,36
5,6,23,24
6,5,22,21
5,6,34,33
11,11,124,112
16,14,173,154
6,6,62,56
10,10,112,103
5,5,56,56
6,5,27,26
6,6,44,46
5,5,32,32
6,5,40,39
7,8,78,78
6,5,44,43
6,6,68,70
5,6,43,40
6,6,39,40
6,6,37,34
6,6,35,34
5,5,31,31
9,9,90,88
6,6,42,46
5,6,27,31
8,7,73,68
7,6,68,61
5,5,32,31
6,6,28,28
6,6,26,23
6,6,52,52
5,5,36,35
9,8,86,85
6,5,36,33
5,6,21,22
10,9,95,89
6,5,41,40
5,5,27,27
5,6,24,25
6,6,34,34
14,14,155,139
5,6,25,26
8,9,91,87
5,5,34,38
6,5,27,26
5,5,43,43
5,5,36,33
6,6,53,56
6,6,35,35
6,12,68,120
6,5,23,23
6,5,41,37
6,5,41,39
7,7,68,67
6,6,24,25
5,6,29,30
5,5,28,29
6,6,41,42
5,5,39,39
6,6,22,26
11,12,113,118
6,5,26,28
6,6,52,51
6,6,27,25
5,6,35,33
6,6,28,28
5,5,31,32
8,7,74,74
6,7,62,62
5,5,50,59
6,6,23,23
5,6,31,32
5,6,25,26
7,7,73,73
6,5,51,49
5,5,47,50
5,5,28,26
6,5,53,50
9,9,95,84
7,7,62,63
8,6,77,68
5,5,44,44
5,6,41,42
5,5,28,28
7,7,66,68
5,6,35,35
5,6,28,29
9,9,86,89
6,6,37,37
6,5,31,31
5,6,46,48
5,5,50,54
6,6,63,57
5,6,57,58
6,5,31,28
5,6,36,38
6,6,31,31
6,7,61,64
5,6,45,47
5,6,27,26
6,5,24,22
5,5,21,21
6,5,28,25
5,6,25,26
6,5,29,29
5,6,25,26
5,5,27,27
6,6,43,43
6,5,27,29
5,5,32,34
6,5,22,22
6,5,47,48
5,5,20,21
7,7,70,69
5,5,37,36
6,5,26,43
6,6,21,21
5,6,40,47
6,5,60,59
6,6,46,51
5,5,36,43
5,5,31,31
7,6,65,64
5,5,33,33
5,6,33,31
6,5,50,45
6,6,61,63
5,5,47,55
6,6,68,65
6,7,65,66
5,6,50,51
6,9,42,86
5,5,36,36
5,5,25,25
5,5,30,29
7,6,66,59
6,6,61,53
6,6,27,27
6,6,45,45
6,6,24,24
5,6,44,45
6,6,23,24
5,6,35,36
5,5,35,35
8,8,79,73
5,6,25,27
7,7,77,70
6,6,41,36
8,7,78,75
5,6,27,27
5,6,35,36
5,6,31,36
5,5,28,28
6,6,40,40
5,5,37,34
5,6,26,27
6,6,63,65
7,8,80,74
6,5,42,43
12,12,125,117
5,6,34,35
5,6,57,55
5,5,54,53
5,6,24,23
5,6,29,30
6,6,32,32
5,5,26,27
5,5,38,38
5,5,23,22
5,5,45,45
6,9,51,94
5,6,37,38
5,6,34,33
5,5,59,59
5,5,29,29
6,5,23,23
5,5,24,22
5,8,51,85
8,8,75,75
6,6,29,33
6,6,42,42
5,5,35,35
7,6,70,65
6,5,32,31
6,6,37,37
5,5,36,35
6,6,30,31
6,6,24,25
5,6,27,28
5,6,26,28
6,6,39,39
5,5,57,57
5,5,26,26
6,5,28,27
6,5,36,36
5,5,45,50
5,5,55,58
6,6,67,65
7,6,64,60
6,6,53,51
6,5,33,32
6,6,31,31
5,5,23,24
5,5,30,31
6,5,35,34
5,6,34,38
6,6,29,29
6,5,36,35
6,6,30,30
5,6,32,35
5,6,29,30
5,5,28,25
5,6,32,32
5,5,44,42
6,6,33,41
5,6,40,44
6,6,28,27
6,6,22,47
5,5,32,32
6,5,35,34
5,5,35,35
7,7,64,69
6,5,45,44
5,5,32,32
8,8,73,75
6,5,34,31
6,6,37,37
5,6,26,26
6,6,56,54
9,7,86,81
11,11,119,110
6,6,25,25
6,6,38,47
5,5,36,38
6,6,30,37
5,6,32,32
6,6,25,25
5,5,31,31
5,5,29,27
6,6,30,31
9,7,92,78
5,6,48,50
7,8,74,75
6,5,58,53
6,5,26,23
6,6,36,36
6,5,35,32
6,5,25,25
5,5,36,36
5,6,27,28
5,5,41,41
6,6,28,27
5,5,33,31
9,10,92,98
5,6,27,29
5,6,23,24
6,6,45,48
6,5,24,23
5,5,26,31
5,5,23,24
5,5,28,35
5,6,22,23
5,5,40,41
5,6,42,43
6,6,25,25
8,9,86,84
7,6,69,67
10,10,109,100
5,5,49,49
5,6,22,23
5,6,54,61
6,6,28,28
6,6,30,30
5,5,31,31
6,6,46,45
14,13,151,132
6,5,24,25
8,8,86,87
6,6,41,41
10,9,100,89
5,6,37,38
5,6,21,24
5,6,34,33
6,5,45,41
6,5,35,35
6,6,29,28
6,5,66,59
6,5,65,57
7,6,63,65
5,6,33,34
6,6,50,46
6,6,30,30
7,7,65,66
5,5,29,31
5,5,46,48
6,6,40,39
5,6,54,52
6,5,62,55
5,6,35,33
6,5,27,33
5,5,32,31
5,5,44,45
5,6,37,33
8,9,90,93
6,5,38,36
5,6,56,54
6,6,28,27
5,5,43,49
5,5,22,21
5,6,26,29
5,6,25,24
5,6,25,26
6,6,38,38
6,6,31,33
6,5,45,44
5,5,37,40
7,7,71,65
6,5,24,23
8,8,77,73
6,5,22,21
5,6,56,57
6,6,32,40
5,5,39,39
5,6,43,40
6,6,29,31
5,5,45,42
6,6,27,34
6,6,26,26
6,6,67,70
6,5,45,44
6,6,45,51
6,5,39,39
6,6,41,43
6,6,27,25
5,6,32,33
5,5,23,25
8,8,80,74
5,6,38,40
5,6,29,30
5,5,34,34
5,6,30,31
5,5,37,33
5,6,35,36
16,13,161,138
6,5,30,37
6,5,37,32
6,5,57,56
5,5,23,24
9,9,100,100
6,5,29,28
10,11,100,108
5,5,21,22
8,8,82,80
5,5,26,26
7,7,72,63
6,6,50,57
6,6,43,43
6,6,50,50
5,6,34,39
8,7,77,72
5,6,45,45
6,5,39,36
6,5,22,21
5,6,43,49
6,6,41,38
6,6,25,30
5,5,26,43
6,6,38,34
8,7,73,74
6,5,44,43
10,11,104,109
5,6,24,23
6,5,48,44
6,6,27,27
7,7,79,78
6,5,47,41
11,11,112,109
6,6,37,43
5,5,55,52
6,5,45,44
7,6,67,70
5,6,25,27
6,6,48,50
5,6,26,27
5,6,57,53
5,6,36,35
6,5,43,48
6,5,29,28
5,6,31,30
9,9,85,85
7,6,66,65
6,6,60,59
5,5,22,22
5,6,31,32
5,5,38,37
6,6,31,29
5,6,51,52
6,6,32,33
9,8,84,79
6,5,29,29
6,6,36,34
6,6,22,24
5,5,35,35
6,6,24,25
6,5,27,47
6,5,30,28
10,8,98,87
6,6,28,28
5,6,45,44
7,6,62,59
6,6,40,43
5,6,43,48
6,6,27,27
6,6,62,59
6,6,39,35
6,6,24,24
5,6,38,40
5,6,26,26
6,5,41,41
6,6,49,52
6,6,22,23
5,6,34,36
5,6,48,48
9,9,94,86
7,6,67,70
6,6,44,44
5,6,43,36
6,6,33,38
6,6,22,26
5,5,58,58
5,6,29,45
5,6,29,30
5,5,21,22
8,8,85,88
6,6,29,30
6,5,51,52
6,5,33,32
6,5,23,23
5,6,39,40
6,5,42,43
5,6,33,34
8,8,87,87
6,5,44,40
6,5,48,49
6,5,25,24
5,5,32,32
8,9,91,91
6,6,54,56
6,6,35,35
6,7,70,70
7,8,77,78
9,8,91,84
5,6,52,54
6,7,66,67
9,7,92,80
6,5,26,28
10,8,99,85
5,5,40,42
6,6,44,41
9,9,100,88
5,5,21,21
6,5,47,41
5,6,31,34
6,7,65,69
6,6,25,25
5,6,25,27
6,6,60,60
5,6,33,36
8,9,84,87
13,14,143,142
6,6,27,27
5,5,27,27
6,6,41,38
6,6,31,35
6,5,47,47
5,6,33,35
6,5,49,49
15,14,151,147
7,7,75,75
5,6,23,30
5,5,46,43
6,6,27,30
5,6,42,40
6,6,46,44
6,5,22,50
6,6,31,31
5,5,33,33
5,6,25,26
6,5,26,25
5,5,46,46
5,6,57,68
7,6,62,62
6,5,48,47
5,5,38,35
6,6,49,49
6,6,54,51
5,6,22,23
7,6,62,63
6,6,63,63
9,8,88,85
6,6,53,51
5,6,20,22
5,6,25,26
5,6,49,43
7,6,65,67
6,5,38,38
5,6,35,35
5,5,42,42
5,5,28,27
5,6,27,30
9,10,92,96
6,6,44,42
5,5,50,50
5,5,30,32
5,5,42,42
5,5,29,29
6,6,51,45
8,7,82,80
6,5,29,28
7,5,62,52
5,5,27,27
5,6,44,45
5,6,47,41
6,5,22,22
6,6,38,35
11,10,110,99
5,6,34,34
6,6,34,31
5,5,24,23
7,7,63,63
5,6,37,38
5,5,38,43
5,6,28,27
6,5,31,29
5,5,26,26
6,5,57,51
6,6,61,60
5,5,34,29
6,6,47,47
8,8,85,79
6,5,56,51
5,6,26,27
6,5,38,34
5,6,46,43
6,6,43,43
6,6,48,43
5,6,26,27
8,7,83,77
6,6,41,41
13,13,147,131
6,5,27,26
5,6,27,28
5,6,49,50
6,6,41,41
5,6,27,29
5,6,36,38
6,5,30,29
6,6,42,38
6,6,56,52
6,6,35,34
6,6,33,34
5,5,39,39
6,5,30,30
5,6,49,49
5,5,40,40
5,5,25,25
6,6,43,40
5,6,29,35
5,6,28,31
10,10,98,103
5,5,25,25
5,5,26,26
6,6,41,49
7,6,62,61
6,5,61,48
9,10,89,99
5,6,43,44
6,5,24,25
6,5,54,46
8,8,77,76
6,6,30,31
6,5,52,53
6,6,29,29
6,5,31,29
6,5,32,31
5,5,29,29
6,5,27,27
5,6,23,24
5,5,46,46
5,6,34,45
6,5,46,43
8,8,85,90
5,5,58,51
5,6,59,64
6,5,23,20
5,5,31,33
5,5,34,34
5,5,41,41
5,5,48,51
5,5,22,21
6,6,49,45
6,5,35,35
5,6,42,43
6,6,23,25
5,5,24,24
5,6,36,35
6,5,39,38
6,5,59,53
5,6,22,23
6,5,31,27
5,5,31,31
5,5,42,46
5,5,37,37
5,6,57,60
5,6,43,48
6,6,34,34
5,5,41,42
5,6,24,26
6,5,26,22
6,5,28,29
5,6,29,29
5,5,47,45
6,7,60,62
6,6,45,42
6,6,22,22
8,7,73,71
6,6,51,51
6,6,68,68
5,5,36,40
6,6,37,35
6,8,70,74
19,17,211,185
12,11,130,115
5,6,34,35
12,11,127,120
6,5,35,34
6,6,26,26
5,5,21,21
7,8,72,75
6,6,56,59
5,6,29,29
6,6,30,30
5,5,36,36
6,6,63,56
6,6,38,40
7,9,81,87
6,5,35,34
5,5,20,22
6,6,61,55
6,6,59,59
5,5,54,54
5,6,34,36
6,6,27,31
5,6,36,38
5,5,29,27
5,5,34,34
6,5,30,29
12,11,129,125
5,5,49,45
5,6,53,48
6,5,59,55
5,6,42,43
6,6,36,37
6,6,50,50
10,9,106,99
5,6,51,52
5,6,51,52
6,5,32,34
5,5,26,26
5,5,59,56
8,7,73,69
6,5,46,48
5,5,29,28
5,5,45,45
5,6,52,59
5,5,53,53
5,5,23,23
5,5,31,31
5,5,57,57
6,5,25,26
6,6,25,27
5,5,21,23
5,5,49,49
5,5,28,28
5,6,53,54
6,6,36,37
5,5,22,22
5,5,34,39
6,6,28,28
5,6,37,35
6,5,34,32
6,6,30,32
9,10,95,100
11,9,107,95
6,6,60,57
6,5,28,27
6,5,26,28
6,6,37,42
6,5,41,38
6,6,33,32
6,5,25,27
6,6,30,30
6,8,66,73
5,5,27,26
5,5,59,59
6,5,28,27
5,6,26,29
7,8,74,80
6,5,27,27
7,7,76,75
6,7,63,64
6,6,24,42
6,6,32,35
6,6,37,36
6,5,36,35
5,6,34,35
5,6,28,44
8,7,75,74
6,6,44,51
6,6,44,44
5,5,27,27
6,6,28,29
5,6,40,41
7,6,64,66
5,5,52,53
5,5,23,21
5,6,34,34
6,6,28,30
6,6,25,23
5,5,51,49
22,19,244,210
5,5,33,33
6,5,45,37
6,6,69,64
6,6,42,42
6,6,35,31
6,6,42,44
6,6,40,36
6,5,40,38
7,5,67,55
6,6,47,44
5,6,44,45
5,6,25,27
5,5,25,25
5,5,28,27
5,5,41,44
12,13,136,128
5,5,43,43
5,6,39,40
6,6,31,32
6,6,36,36
5,6,27,29
5,6,26,27
6,7,65,66
6,5,31,27
5,5,55,56
5,5,28,28
6,7,62,62
5,5,30,33
6,5,21,20
5,6,36,37
5,5,43,42
6,6,24,24
6,6,50,55
6,6,46,50
5,6,41,47
5,5,50,50
6,6,47,47
12,10,126,111
6,6,32,32
5,5,22,23
5,6,30,31
5,6,52,53
6,6,32,34
5,6,43,50
10,10,98,100
6,5,27,26
8,8,81,82
5,5,26,28
5,6,24,25
6,6,24,24
5,6,33,34
6,5,35,34
6,5,41,39
6,5,27,27
6,5,42,41
6,5,43,41
5,6,36,41
8,6,75,64
6,5,32,31
6,6,21,23
6,6,44,48
6,6,34,34
5,5,32,32
6,6,26,26
5,6,34,33
6,5,31,28
6,5,30,31
6,6,35,35
6,5,30,31
6,6,40,41
5,6,25,25
6,5,41,40
6,6,38,43
5,5,44,41
6,5,25,24
5,5,27,27
6,6,31,31
6,5,32,26
6,6,24,24
5,6,48,53
5,5,34,34
5,5,54,56
5,6,32,36
6,6,26,26
5,5,40,36
6,6,40,40
6,5,34,33
6,6,31,31
6,6,33,31
6,6,47,43
6,6,30,32
6,5,25,24
6,6,35,35
6,6,54,54
5,5,34,38
7,6,63,59
8,9,92,96
6,5,41,39
6,5,49,46
5,6,37,38
5,6,22,35
5,6,21,24
6,6,37,38
5,6,31,31
6,6,34,38
9,10,94,97
5,6,36,34
5,6,29,30
5,5,58,53
6,5,32,30
5,5,30,30
6,6,32,32
5,6,48,58
5,6,23,24
5,6,31,30
6,6,30,32
5,6,38,39
5,5,37,35
6,5,34,29
5,6,26,28
5,5,33,33
6,5,22,23
6,5,29,26
10,11,110,108
5,5,51,47
6,6,50,48
9,7,87,79
5,5,52,50
6,5,32,30
7,10,81,96
6,6,30,30
8,8,82,75
5,6,26,27
5,5,22,23
6,7,64,67
5,5,47,47
6,6,28,31
6,6,36,35
5,6,31,29
6,5,23,26
6,7,61,64
6,6,28,27
6,6,68,67
5,6,27,30
9,10,89,96
5,5,33,33
5,6,26,27
6,6,35,39
5,5,26,24
8,8,80,80
8,8,84,84
5,5,26,26
7,5,62,59
5,5,46,46
7,6,72,69
5,6,28,28
13,11,138,120
8,8,80,77
6,6,21,22
6,5,39,50
6,6,40,40
6,5,43,46
6,5,36,38
5,5,21,21
5,5,24,21
5,6,33,35
5,5,31,29
6,6,33,33
6,5,29,28
5,5,33,33
6,6,23,27
11,12,113,136
6,5,43,44
5,5,23,23
6,5,33,32
5,6,45,47
6,5,29,29
5,5,45,41
5,6,43,44
6,5,33,32
6,6,36,39
5,5,34,36
6,6,33,30
7,7,66,69
6,5,23,21
6,6,25,27
5,6,22,23
5,6,43,42
6,6,41,40
5,6,24,28
6,5,52,51
6,6,29,31
11,10,112,111
6,6,39,40
5,5,42,42
7,6,68,59
7,7,72,72
6,5,32,31
6,6,39,35
6,6,37,37
6,6,34,33
5,5,45,45
8,8,83,81
6,5,37,32
5,5,26,31
5,6,35,40
5,5,44,40
5,5,24,23
6,5,49,45
6,5,26,30
6,5,35,31
5,5,27,26
5,6,29,30
5,6,36,40
5,5,33,32
5,6,48,47
6,6,52,51
6,5,27,27
6,6,48,48
10,11,97,111
6,6,48,48
6,6,49,47
6,6,46,46
5,6,31,32
6,6,23,24
5,5,28,28
5,6,49,50
9,7,85,78
6,5,45,42
5,5,24,24
6,6,24,24
5,6,25,29
9,9,88,90
9,9,103,96
11,11,125,116
7,7,62,64
5,6,46,40
6,6,32,32
6,5,31,30
5,6,25,26
5,6,36,38
6,6,26,26
6,5,32,31
7,7,80,81
11,12,116,120
8,8,75,73
7,7,66,70
5,5,24,24
6,6,22,23
6,5,66,58
5,6,53,52
5,5,32,36
6,6,39,42
6,6,23,21
6,5,69,59
6,5,43,44
6,6,31,33
5,5,25,30
6,6,33,30
5,6,30,28
5,6,47,52
5,5,45,51
11,11,119,116
5,5,50,46
5,5,48,46
5,5,39,35
6,5,62,56
5,5,55,56
6,6,26,29
5,6,51,53
6,5,29,29
6,5,43,38
5,5,22,22
6,5,24,25
16,14,163,142
5,5,35,36
5,6,27,28
5,6,33,34
5,5,21,22
10,10,106,112
6,5,43,39
6,6,24,24
6,5,54,53
9,9,100,103
5,6,41,42
6,5,60,56
5,5,45,46
12,12,128,127
5,6,30,31
7,6,66,57
5,5,29,29
5,5,37,37
8,8,84,86
7,6,64,64
5,6,38,39
6,5,27,27
6,6,37,35
6,7,62,64
5,6,32,34
6,6,27,27
6,6,33,36
5,6,42,41
10,8,97,89
8,8,73,73
8,8,84,84
5,5,48,48
5,5,38,47
8,8,75,75
5,5,37,37
6,5,62,59
5,5,41,41
6,5,24,23
5,5,49,46
6,6,25,25
5,5,33,44
5,6,20,21
8,7,74,75
5,5,23,25
6,5,37,37
6,6,36,36
5,6,55,60
6,6,33,32
9,10,97,98
5,6,48,48
5,6,26,28
6,6,23,53
7,7,79,78
5,5,27,27
5,6,25,29
7,6,72,65
5,6,44,43
6,6,45,45
6,6,56,60
5,5,24,25
6,5,37,36
5,6,30,32
6,6,30,30
6,6,30,30
6,5,31,29
6,5,36,34
6,5,52,51
5,6,26,27
5,6,47,48
6,5,58,58
7,6,69,70
5,5,45,45
6,6,53,48
6,5,52,46
6,6,37,34
6,7,66,67
5,6,30,31
6,6,55,54
5,6,55,55
5,6,59,58
7,8,81,82
5,6,38,35
7,5,62,55
7,6,76,69
6,6,45,45
6,6,40,40
5,6,33,35
6,5,54,54
5,5,32,32
6,5,24,22
6,5,31,31
12,11,117,113
7,7,64,65
6,6,27,28
6,5,51,45
15,14,164,153
5,5,47,51
6,5,27,26
13,12,134,126
8,8,74,76
5,6,27,28
5,5,32,32
8,8,88,78
8,7,85,75
6,6,50,50
6,5,29,27
5,5,36,37
7,7,69,69
6,5,32,31
5,6,49,49
9,9,103,98
5,6,42,38
5,5,28,26
6,5,54,49
7,6,66,65
8,7,73,70
5,6,57,54
5,5,28,29
5,6,46,45
5,5,44,47
6,5,25,25
5,6,47,44
9,9,99,99
5,6,20,21
6,6,27,27
7,8,77,79
5,5,42,41
5,6,35,32
18,17,196,175
6,7,61,62
5,5,31,36
5,6,34,35
5,6,35,36
5,5,52,46
6,5,66,58
6,6,42,38
5,5,39,40
6,6,28,29
6,6,24,24
6,6,31,31
6,6,36,37
5,5,47,49
6,5,45,42
6,5,26,26
6,6,35,34
6,5,33,29
6,5,37,38
5,6,44,44
7,7,70,65
9,8,94,83
5,5,44,46
6,6,40,40
6,6,38,39
6,6,60,60
5,6,45,47
6,6,39,42
5,5,36,34
6,5,25,25
7,7,75,80
6,6,46,50
7,7,66,66
12,12,123,120
5,5,28,34
6,6,67,68
5,8,29,73
6,6,44,40
6,5,40,39
6,5,29,31
6,5,27,25
5,6,35,36
6,5,30,29
8,8,92,88
5,6,25,25
5,5,36,35
5,5,31,32
5,5,36,32
5,6,47,44
5,5,30,30
6,6,38,34
6,6,39,33
5,5,53,53
6,6,22,22
5,5,46,46
5,5,50,51
6,5,45,42
6,5,32,30
5,6,40,42
6,6,41,42
5,5,35,43
6,6,41,70
6,6,64,67
6,6,65,66
6,6,35,35
6,5,29,25
5,5,24,24
5,6,22,28
6,12,69,131
5,5,22,21
6,6,58,52
6,6,24,27
7,6,65,64
6,7,66,71
5,5,27,30
13,12,130,130
6,6,42,44
7,8,77,73
5,6,41,44
5,5,36,36
5,6,22,24
5,6,26,27
5,6,26,27
6,6,36,32
5,6,33,34
6,5,43,42
6,6,39,39
6,6,58,58
6,6,51,47
6,5,27,27
5,5,38,42
6,5,41,46
5,5,40,41
6,6,53,53
6,5,36,34
8,7,80,81
5,5,43,45
5,6,33,34
5,5,24,25
8,8,79,76
6,6,26,26
6,5,34,34
8,7,85,81
5,5,35,34
7,6,68,67
5,5,25,25
5,5,33,33
5,7,56,64
5,6,31,29
8,9,85,86
5,6,31,32
6,5,54,51
6,6,31,30
6,5,23,21
5,6,26,29
6,6,31,32
5,6,30,32
5,6,50,47
5,5,25,21
6,6,43,36
5,6,21,22
5,5,42,38
6,5,22,21
5,5,32,29
6,6,37,37
8,6,85,69
5,6,31,33
6,5,27,28
7,7,67,65
10,9,99,91
6,6,22,22
6,8,70,76
6,5,37,37
7,6,75,69
6,5,24,23
6,5,49,48
5,5,52,52
6,5,42,41
5,6,38,38
6,6,23,24
6,5,24,23
5,6,43,44
7,6,65,63
5,6,47,48
5,6,58,55
11,9,118,101
5,6,59,57
5,5,43,45
6,5,29,29
5,5,23,23
5,5,34,36
5,6,30,31
5,6,43,44
11,12,118,118
5,6,29,32
5,5,30,32
5,6,36,41
5,6,25,24
9,10,103,104
8,8,74,78
9,10,94,95
5,6,36,36
9,9,102,99
5,6,22,24
6,5,22,21
5,5,35,35
6,5,37,33
6,5,58,57
6,6,46,45
5,6,22,24
9,11,103,109
15,16,159,164
11,11,116,122
6,6,30,29
6,5,30,30
5,5,29,29
5,6,27,30
5,5,48,48
6,5,31,31
6,6,48,47
5,5,24,25
6,5,24,23
7,7,68,68
6,5,54,49
5,5,25,25
5,5,23,24
5,5,34,35
6,6,28,26
7,7,74,78
5,5,40,46
5,6,55,55
8,6,74,70
5,5,31,32
5,6,59,59
5,6,25,26
6,6,33,34
5,6,34,35
7,7,66,64
6,6,42,42
6,6,32,32
5,5,29,29
10,10,111,111
8,7,76,72
6,6,32,32
5,5,36,37
5,6,35,33
6,7,70,78
8,8,84,78
6,5,42,38
5,5,31,31
6,6,34,34
6,6,29,29
5,6,28,29
6,5,58,57
5,5,50,50
5,6,24,23
6,6,64,59
6,6,49,45
6,5,33,35
5,6,30,29
6,7,62,66
5,6,42,41
8,7,77,77
6,5,34,34
8,7,75,77
5,5,31,33
6,5,26,25
6,6,31,31
6,6,45,43
6,8,70,76
6,6,51,49
6,6,41,39
5,6,21,47
6,6,49,57
5,5,37,37
5,5,31,31
6,6,30,29
6,5,55,51
8,8,77,82
6,6,46,46
5,5,41,36
7,8,78,81
5,5,33,31
5,6,46,42
7,6,64,66
6,6,32,30
5,6,46,47
7,7,79,78
8,7,82,81
6,5,35,34
